,Ester_24h_CNT_F_T_S29_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_T_S30_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S41_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S42_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_T_S31_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S43_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S44_R1_001.flexbar_q.fastq,Ester_24h_PS_F_T_S32_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S25_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S26_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S37_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S38_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S27_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S28_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S39_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S40_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S33_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S34_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S45_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S46_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S35_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S36_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S47_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S48_R1_001.flexbar_q.fastq
tRF-41-UMJYX9X5Q4R9OMKMD,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,5,1,1,0,0,1,0,0
tRF-41-UMJYXZX5Q4R9OMKMD,0,3,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,0,0
tRF-41-UMXKS6RN23KYY8Q1B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tRF-41-V470VR3196L85DMKE,2,2,0,3,0,3,0,6,3,0,2,2,0,0,0,4,1,0,1,0,2,3,1,0
tRF-41-V47P596VW631QJ3KE,2,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,1
tRF-41-V47PU9XW983FPD48E,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
tRF-41-V47PVR3196L85DMKE,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0
tRF-41-VDX0HXD3KY7SHRRNE,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,3,1,4,0,1,0,0,0,0
tRF-41-VIJNR0FWVDX0HXD3D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-W3FJI0E7UM8KSWRND,0,1,0,1,4,0,0,5,2,0,1,0,0,0,2,0,0,0,1,1,1,1,0,1
tRF-41-W3FJIKE7UMKKSWRND,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
tRF-41-W631QJ3KYUYRR6RBD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
tRF-41-W77JPEMNFV7SQWU10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-41-WLV47PU9XW983FPDD,1,0,5,0,0,2,3,1,1,0,4,5,2,0,4,6,0,3,7,4,2,4,2,5
tRF-41-WUH6QE30YOH9R8B7D,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-XEKJ5R5N2E489B3RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-Y5KKM1M3WD8S746DD,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,1
tRF-41-Y5LSM1M3WE8SSP6DD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-41-YDLBRY73W0K5KKOVD,76,52,34,35,38,32,68,45,27,34,46,63,22,30,35,78,75,47,57,38,39,45,21,30
tRF-41-YEN0RR1380877S6VD,6,2,3,2,0,3,2,4,5,2,4,4,1,2,6,1,5,4,6,2,5,2,5,3
tRF-41-YP9LON4VN1EH6KK80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-Z3RQ18XJHJX78OP3E,4,0,0,0,3,0,0,1,4,0,0,2,1,0,0,2,1,0,0,1,0,0,0,0
tRF-41-Z6KPQJ3KYU4RRWRBD,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
tRF-41-ZOWURMJKYOSR99RHD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-41-ZRS3S3RX8HYV45EHB,1,1,0,3,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,2,1,0
tRF-42-0HJBRR93W0K672052,30,12,19,15,19,20,13,61,17,21,29,22,3,16,26,17,2,11,2,25,9,5,21,2
tRF-42-0HLBRR33WB08Q2B52,0,0,1,0,0,2,0,2,0,0,0,3,0,1,0,0,0,2,1,1,0,0,2,1
tRF-42-1SS2P4FINOW6RM7KQ,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tRF-42-40KK5Y93W086W8RV2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-45LSM1M3WE8SSP6D2,5,4,5,11,9,7,2,8,7,8,3,6,2,3,3,14,6,4,2,3,4,5,7,4
tRF-42-4PW3FJHPEZUMXKS64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-4PW3FJI0E7UM8KSW4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-42-60MV9JKL0653L45SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-7383RPD9W1X6L85JJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
tRF-42-7673FEWS3V2VR0PS4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-79MP9P9NH57S362VL,34,21,10,11,16,17,23,22,2,4,19,31,3,8,19,50,21,12,10,6,27,13,10,11
tRF-42-79MP9P9NH57S3O2VL,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
tRF-42-7Z2R1HPSR9O9337KF,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-83RPD9W1X6L85J3KQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-42-86J8WPMN1E8Y7Z2RH,3,1,1,1,3,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0
tRF-42-86V8WPMN1E8Y7Z2RH,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,1,1,0
tRF-42-87R8WP9N1EWJQ72SJ,64,62,29,21,43,33,38,67,30,23,38,99,19,38,52,74,121,114,29,31,79,84,22,48
tRF-42-96L85DMKYOYRLHR0J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
tRF-42-96L85DMKYUYRLHR0J,1,1,0,2,4,0,1,1,0,1,0,2,0,0,0,1,2,1,0,0,1,1,2,0
tRF-42-9NJ4S2I7L7P5QK11K,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,0,0,0,0,0
tRF-42-9O9NF5W8E7OMJHHSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-9UHY0DFKN5ORNQY1J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
tRF-42-D8YJE76INB8PLML35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,2,0,0
tRF-42-FWQ8P6U1J0SU9ELBJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-H3RUSMKVNMEH623KN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-HENBRRX3WB365K652,6,2,0,0,2,1,2,14,2,0,1,4,2,0,2,0,0,1,0,6,0,0,5,2
tRF-42-HENBRSX3WE3628652,2,2,1,0,1,1,0,8,0,2,6,6,0,1,2,1,0,5,0,2,2,0,1,1
tRF-42-JHOJ7IR1JOKP1M58I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-42-JMRPFQ5DWXH913M8N,3,0,0,1,0,1,1,1,0,0,0,0,0,4,1,1,2,0,0,0,1,2,0,3
tRF-42-JMRPFQJDZXHY13KKN,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-JMRPFQRDWXHR13M8N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tRF-42-JOWU1M70YU890HRFJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-JOWU1MN0YU09FKRFJ,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0
tRF-42-JY7383RPD9W1X6L8L,2,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tRF-42-KF9MVH7P59N3Z6KPM,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
tRF-42-KQWYL1M3WE8S68L52,45,31,23,17,31,19,37,35,20,32,23,33,9,23,22,33,61,34,24,16,37,36,16,16
tRF-42-L981PV6RRNLNK88KL,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-NB8PLML38BWS72092,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-42-NMEH623K7SIR3DR2M,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
tRF-42-O9XEKJ5R5N2E489BJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-P4R8YP9LON4VN1EH4,1,2,0,2,2,2,0,1,0,0,2,2,2,0,3,0,1,0,0,0,3,1,0,0
tRF-42-P5QK11M3WE8SP6X52,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tRF-42-P5QK11M3WE8SPOX52,0,1,3,2,2,2,5,4,5,5,6,1,5,1,4,5,0,1,2,0,4,2,2,0
tRF-42-PNR8YP9LON4VN1EH4,11,9,7,8,28,11,13,20,12,8,13,23,28,10,10,6,14,17,6,16,15,20,0,10
tRF-42-PNR8YP9LON4VN1IH4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-PSQP4PW3FJI0E7UM5,2,4,5,1,5,0,3,3,1,2,0,4,1,1,3,4,3,4,2,2,2,3,2,0
tRF-42-PSQP4PW3FJIKE7UMJ,5,5,7,4,0,2,3,3,0,1,0,8,0,3,5,14,6,9,2,7,2,6,0,0
tRF-42-R9J89O9NF5W8E7OM2,0,0,0,0,1,2,3,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
tRF-42-R9J89O9NF5W8E7OMK,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-R9JP9PMNH5SYNX2VH,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tRF-42-RZ81JJ6RRNLIK898L,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-S5QKF1R38E8RO86J2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0
tRF-42-S5QKF1R3WE8RO86J2,0,0,1,1,2,1,1,1,0,2,2,0,0,0,0,1,0,1,0,0,2,0,0,0
tRF-42-S998LOW3VHM96YYDK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-U45O6QJ188FYRE98N,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-U47P299DWUH6QE30Q,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0
tRF-42-UMJYX9X5Q4R9OMKM3,2,0,3,1,5,2,5,1,1,2,0,3,1,4,3,3,2,2,2,2,2,3,3,1
tRF-42-UMJYXZX5Q4R9OMKM3,3,0,2,1,1,7,3,1,0,3,0,2,2,1,4,1,2,1,1,0,2,1,0,0
tRF-42-V470VR3196L85DMKQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
tRF-42-VIJ4S2PNXIP2801MJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-42-VIJNR0FWVDX0HXD3J,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-W3FJI0E7UM8KSWRNK,0,0,0,1,0,0,0,2,0,0,2,1,0,1,3,0,0,0,0,0,0,0,1,0
tRF-42-W3FJIKE7UMKKSWRNK,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-42-W631QJ3KYUYRR6RBJ,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1
tRF-42-WLV47PU9XW983FPD3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tRF-42-WUH6QE30YOH9R8B7J,0,2,1,0,0,0,0,2,2,2,0,0,0,0,0,0,2,1,1,0,1,5,1,3
tRF-42-Y5KKM1M3WD8S746D2,4,1,1,2,1,0,2,3,3,1,1,1,0,2,5,1,0,2,1,1,2,0,2,0
tRF-42-YDLBRY73W0K5KKOV2,24,10,16,5,6,12,12,17,4,6,17,9,6,9,13,7,13,15,14,7,17,9,11,20
tRF-42-YE4PRS93W0K6MY6V2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0
tRF-42-YEN0RR1380877S6V2,8,5,3,2,5,12,10,2,4,3,1,1,1,6,6,5,11,9,4,10,5,6,5,7
tRF-42-YP9LON4VN1EH6KK8N,8,0,1,0,1,1,5,1,0,0,1,1,0,3,0,6,0,3,0,1,2,2,0,1
tRF-42-Z3R918VBY9PYKHM24,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
tRF-42-Z6KPQJ3KYU4RRWRBJ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tRF-42-Z90668K87SERM4921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-42-ZB8PLML38BWS7K092,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-3W2VR008R959KUMK9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-43-490VL8K87SIRMM12V,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,1
tRF-43-4YDRFU8U76D7M4O10J,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-60MV9JKL0653L45S6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-7673FEWS3V2VR0PSDZ,1,0,0,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1
tRF-43-79MP9P9NH57S362VD6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
tRF-43-7O3B1NR8YUP6KP6HD2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-83ML5F924ZDRJKW4DZ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-83ML5FX24ZD7JKW4DZ,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
tRF-43-86J8WPMN1E8Y7Z2RY,0,2,1,1,0,3,2,2,0,1,0,4,2,0,2,0,3,5,2,1,5,0,3,0
tRF-43-86V8WPMN1E8Y7Z2RY,1,2,0,3,0,0,0,1,0,0,0,4,0,0,0,0,4,2,0,0,2,3,0,1
tRF-43-86YZQD3KYUYRRHQFD2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-87R8WP9N1EWJQ72SDK,5,4,0,1,8,4,5,3,0,5,0,2,7,11,2,4,7,13,3,2,5,7,3,1
tRF-43-94U47P299DWUH6QEDK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tRF-43-96L85DMKYOYRLHR0D2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0
tRF-43-96L85DMKYUYRLHR0D2,1,0,0,0,0,6,4,4,2,3,0,0,2,4,2,0,1,1,4,1,4,7,1,3
tRF-43-9NJ4S2I7L7P5QK11D4,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
tRF-43-9NY5KKM1M3WD8S74DX,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0
tRF-43-9O9NF5W8E7OMJHHSZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-DRI8RZKSLP7SDRXSW,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-43-IK9NJ4S2I7L7P5QKY,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-JMRPFQ5DWXH913M80E,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tRF-43-JOWU1MN0YU09FKRFD2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tRF-43-MUWLV47PU9XW983FDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-43-MY73H3RUPLQVNRDF0E,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tRF-43-NMEH623K7SIR3DR2DV,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
tRF-43-NNBSBKZ3R9512R12DM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-O9XEKJ5R5N2E489BD3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-P4R8YP9LON4VN1EHDX,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,4,0,0,0
tRF-43-PNR8YP9LON4VN1EHDX,8,4,5,1,2,6,3,10,1,5,8,17,4,6,3,9,5,12,3,4,12,13,1,6
tRF-43-PSQP4PW3FJIKE7UMD2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-PW5SVP9N15WV7W6SDH,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tRF-43-Q1Q89P9L8422YRI70M,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,1
tRF-43-Q72S3HPSR95933JKR,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-43-QNR8VP94FQFY392JZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
tRF-43-R918VBY9PYKHM26RDY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tRF-43-R9J89O9NF5W8E7OMDH,5,4,0,1,5,1,2,0,1,3,0,5,2,1,1,1,4,5,0,0,5,3,2,2
tRF-43-R9JP9PMNH5SYNX2VX,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-RZ81JJ6RRNLIK898D6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-SERXPIN24YDRFU8U0E,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
tRF-43-U47P299DWUH6QE3005,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-VIJ4S2PNXIP2801MDJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tRF-43-VP941QKS3W2VR008DZ,2,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
tRF-43-W631QJ3KYUYRR6RBD2,0,0,1,0,1,1,2,0,0,1,2,0,0,0,0,1,0,0,0,2,1,1,0,2
tRF-43-WRS45J7KYUHRE9XFD2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tRF-43-X6L85J3KYUYR66IFD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tRF-43-YKIR9NY5KKM1M3WD0J,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tRF-43-YP9LON4VN1EH6KK80E,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-43-Z3R918VBY9PYKHM2D9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0
tRF-43-Z6KPQJ3KYU4RRWRBD2,6,2,0,1,1,2,0,4,2,0,2,1,0,1,0,0,9,3,2,0,5,3,0,2
tRF-43-Z90668K87SERM492V,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0
tRF-43-ZXHY13KK761RNNMJDV,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-44-34HWH3RXSINHZ4PVEU,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tRF-44-3W2VR008R959KUMKEV,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tRF-44-490VL8K87SIRMM12E2,0,0,0,0,2,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
tRF-44-4PW3FJI0E7UM8KSWIZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-44-4QD7OK8Y19O182RKFV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
tRF-44-4YDRFU8U76D7M4O1J2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-44-6SXMSL73VL4YMY91IH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
tRF-44-7673FEWS3V2VR0PS2E,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
tRF-44-7LI3VF4YO9XEKJ5RHZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tRF-44-7Z2R1HPSR9O9337K0V,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
tRF-44-83ML5FX24ZD7JKW42E,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-44-86J8WPMN1E8Y7Z2RE9,0,0,0,0,2,1,1,0,0,1,0,2,0,2,1,1,2,1,1,1,0,2,0,1
tRF-44-87R8WP9N1EWJQ72S1M,0,1,0,0,1,2,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,1,0,0
tRF-44-947673FEWS3V2VR0IJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-44-9LV470JPN1Y6FPZD14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
tRF-44-9NJ4S2I7L7P5QK111Y,0,2,0,1,3,0,0,2,1,0,2,1,0,1,1,2,2,2,0,2,3,5,1,4
tRF-44-9NY5KKM1M3WD8S74I6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-44-9O9NF5W8E7OMJHHSFE,0,2,0,0,0,0,1,0,1,0,5,0,0,0,0,1,0,2,1,1,3,0,0,0
tRF-44-9O9NF5W8EZOMJHHSFE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-44-9P4P9L5HMVYJIFLK1J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-44-9PMNH5SYNX2VF0S7IZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tRF-44-E7OMJHHS19BMW36DHJ,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tRF-44-F91SS2PMFIZOWURMFY,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
tRF-44-JMW9RKM87SDR2SN1E2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0
tRF-44-JY7383RPD9W1X6L8HY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tRF-44-L981PV6RRNLNK88KHR,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-44-LY7L73HQP0IRJ9ZHEJ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tRF-44-MI7O3B1NR8YUP6KPIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-44-N1EH6KK87SIRM1DVE2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-44-NMEH623K7SIR3DR2I2,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
tRF-44-O9XEKJ5R5N2E489B15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-44-P4R8YP9LON4VN1EHIS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-44-PEMNFV7SQWU1O078JZ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
