,miR,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,001_FMS_1053,002_FMS_1078,003_FMS_1090,004_FMS_1096,005_FMS_1207,006_FMS_1209,007_FMS_1210,008_FMS_1212,009_FMS_1213,010_FMS_1214,011_SFN_122_,012_SFN_189_,013_SFN_204_,014_SFN_235_,015_FMS_1067,016_FMS_1098,017_FMS_1145,018_FMS_1154,019_FMS_1155,020_FMS_1162,021_FMS_1164,022_FMS_1166,023_FMS_1171,024_FMS_1169,025_FMS_1172,026_FMS_1173,027_FMS_1174,028_FMS_1175,029_FMS_1181,030_FMS_1182,031_FMS_1184,032_FMS_1185,033_FMS_1188,034_FMS_1193,035_FMS_1194,036_FMS_1195,037_FMS_1196,038_FMS_1197,039_FMS_1201,040_FMS_1202,041_FMS_1203,042_FMS_1204,043_FMS_1205,044_FMS_1215,045_FMS_1216,046_FMS_1217,,,,,,,,
421,miR-1262,10.26746703,-0.083794084,0.214911026,-0.38990128,0.696609547,0.849920109,18.10476431,9.019280643,9.387260615,4.74129383,16.65446923,13.83764633,9.762645306,9.946786911,24.32710907,14.05002368,5.64581437,5.335902652,4.783307524,5.703047444,4.899933935,15.12850921,11.29712551,8.012767162,11.05903184,4.075974098,7.774353093,10.36803399,9.272917684,17.36351227,9.320453227,12.0569141,12.16733229,9.957332342,11.48278373,5.567119416,11.49784561,5.92373067,10.70637653,6.055567724,11.38945555,3.338258165,10.04661503,11.15358852,8.875954708,7.334859218,7.5796962,8.273258453,20.58446392,14.2100884,8.248679287,15.98159936,,,,,,,,
422,miR-183-3p,13.72427807,0.081328999,0.205005739,0.396715719,0.691577108,0.849920109,19.67909164,7.516067203,4.693630307,18.17495968,13.32357538,12.84924302,9.762645306,11.36775647,12.16355454,7.02501184,15.99647405,19.56497639,20.32905698,10.2654854,18.19975462,13.44756374,19.76996964,15.13522686,11.98061783,10.59753265,11.1062187,11.96311614,17.51551118,18.81047163,11.86239502,19.47655354,6.083666144,6.40114222,18.18107424,31.01680818,5.22629346,10.8601729,8.029782401,24.22227089,6.643849071,16.69129082,10.95994367,16.73038278,15.97671847,11.52620734,9.745323686,5.909470324,14.53020982,9.837753509,23.24627799,16.92169344,,,,,,,,
423,miR-211-5p,8.984083685,-0.199426781,0.510055005,-0.390990734,0.695804085,0.849920109,13.38178232,3.758033601,15.95834305,1.580431277,3.330893846,27.67529265,1.394663615,25.57745206,2.21155537,0,17.87841217,7.114536869,0,18.24975182,18.89974518,25.21418202,23.30032136,16.91584179,4.607929934,1.630389639,4.442487481,3.190164304,5.151620935,2.893918712,2.541941789,0.927454931,4.866932915,4.978666171,1.913797288,0,5.22629346,1.97457689,52.1935856,12.11113545,0.949121296,14.46578538,3.653314558,1.115358852,0.887595471,5.239185156,3.248441229,3.545682194,3.632552456,13.11700468,5.999039482,26.32263424,,,,,,,,
424,miR-331-3p,68.63765352,0.056858549,0.144222628,0.394241524,0.693402731,0.849920109,31.48654663,43.59318977,46.93630307,48.20315394,78.27600537,55.3505853,78.10116245,63.94363014,59.71199499,73.76262432,63.98589619,81.81717399,80.12040102,130.0294817,51.09931104,48.74741857,50.83706479,65.88275222,45.15771336,44.02052026,56.64171539,46.25738241,66.97107216,44.85574004,59.31197508,54.71984091,74.22072695,48.36418566,71.7673983,103.3893606,82.57543667,55.28815292,66.91485334,117.0743093,66.43849071,93.47122862,73.06629115,74.7290431,83.43397425,68.10940702,126.6892079,66.18606763,83.54870649,78.70202807,87.73595242,65.80658561,,,,,,,,
425,miR-130b-5p,515.346641,-0.092334317,0.24293393,-0.380079954,0.703886066,0.851558366,73.20622091,578.7371746,272.2305578,165.1550684,982.6136844,791.7110505,562.0494369,805.6897398,746.3999374,865.2472916,661.5012503,403.7499673,279.8234901,353.5889415,142.0980841,258.0251293,156.0415461,194.0870268,585.2071016,166.2997432,519.7710353,422.6967703,234.9139146,564.3141489,338.9255719,527.7218556,448.9745614,322.1908251,333.0007281,433.4400117,417.0582181,873.7502738,776.2122987,563.1677983,504.9325294,471.807154,526.9906249,555.4487085,590.2509881,725.1032256,519.7505966,863.9645613,857.2823797,1102.921477,476.9236388,690.9691489,,,,,,,,
426,miR-151a-5p,264.652411,0.02778549,0.074105908,0.374942978,0.707702875,0.851558366,246.3822274,258.5527118,248.7624063,169.8963622,241.4898038,249.0776339,238.4874782,220.2502816,286.3964204,368.8131216,266.2942444,261.4592299,307.9254218,290.8554196,260.3964891,259.7060748,355.8594535,233.2605552,237.7691846,262.4927319,322.0803424,232.8819942,350.3102236,270.5813996,228.774761,279.1639341,245.7801122,253.2007367,279.414404,268.8123375,257.1336382,272.4916108,294.4253547,244.2412315,212.6031703,255.933126,233.8121317,206.3413877,258.290282,320.6381315,253.3784158,294.2916221,282.1282408,311.5288611,276.7056961,204.9405095,,,,,,,,
427,miR-4485,18.86051752,-0.13075967,0.348404598,-0.375309829,0.707430057,0.851558366,25.97640097,6.764460482,9.387260615,51.36401649,39.97072615,2.965209927,16.73596338,19.89357382,19.90399833,14.05002368,13.17356686,24.90087904,8.968701607,27.37462773,9.099877309,28.57607296,12.7092662,17.80614925,2.764757961,42.39013062,9.995596833,19.14098583,25.75810468,15.91655292,11.86239502,5.564729584,1.216733229,7.823618269,10.52588508,31.81211095,30.31250207,9.87288445,4.0148912,44.40749664,4.74560648,33.38258165,38.35980286,7.807511966,31.06584148,13.6218814,54.14068715,8.273258453,1.210850819,6.55850234,28.49543754,16.92169344,,,,,,,,
428,miR-548ah-3p,9.903141581,-0.109319492,0.290268282,-0.376615354,0.706459476,0.851558366,6.297309326,24.05141505,4.693630307,3.951078192,11.65812846,18.77966287,8.367981691,18.47260426,13.26933222,7.02501184,7.527752493,3.557268434,1.793740321,17.10914233,4.199943373,5.042836404,2.118211033,3.56122985,5.529515921,6.521558557,9.995596833,3.98770538,10.30324187,10.12871549,12.70970895,30.60601271,9.73386583,10.66857037,7.655189152,4.771816642,6.271552152,8.885596005,13.38297067,6.055567724,17.08418333,6.67651633,7.306629115,7.807511966,7.100763766,14.66971844,8.662509943,21.27409317,10.89765737,21.86167447,5.999039482,7.520752641,,,,,,,,
429,miR-126-5p,8.263164625,-0.091708551,0.248813756,-0.368583124,0.712438476,0.855258311,8.658800323,13.52892096,14.08089092,10.2728033,4.996340768,2.965209927,5.578654461,1.420969559,4.42311074,3.51250592,15.99647405,8.003853977,8.968701607,17.10914233,11.89983956,6.723781872,9.178914476,11.57399701,9.215859868,8.151948196,4.442487481,6.380328609,2.060648374,8.681756136,5.931197508,6.492184515,8.517132601,3.556190122,11.48278373,19.88256934,10.45258692,0.987288445,5.353188267,6.055567724,9.491212959,5.563763608,8.219957755,7.807511966,11.53874112,10.47837031,14.07657866,3.545682194,3.632552456,8.744669786,8.248679287,12.22122304,,,,,,,,
430,miR-26b-3p,11.54372083,-0.064347035,0.179351617,-0.358775884,0.719762755,0.862041439,8.658800323,14.28052768,15.95834305,15.80431277,13.32357538,12.84924302,5.578654461,12.78872603,8.84622148,10.53751776,15.99647405,6.22521976,15.54574945,9.12487591,11.199849,10.92614554,15.53354757,11.57399701,8.294273882,9.782337835,18.8805718,15.15328045,12.36389024,13.0226342,8.473139298,9.274549307,9.73386583,17.06971259,20.09487152,11.92954161,18.81465646,4.936442225,10.70637653,10.09261287,11.38945555,13.35303266,8.219957755,10.03822967,6.213168296,4.191348125,6.496882457,15.36462284,4.843403275,13.11700468,11.24819903,13.16131712,,,,,,,,
431,miR-137,10.97941921,0.158111561,0.457029586,0.34595476,0.729376714,0.869585756,11.02029132,18.79016801,22.52942548,7.902156384,0,0,9.762645306,1.420969559,5.528888425,1.170835307,28.22907185,15.11839085,10.16452849,10.2654854,26.59964136,10.92614554,16.23961792,28.4898388,23.03964967,4.075974098,11.1062187,13.55819829,5.151620935,1.446959356,2.541941789,5.564729584,15.81753197,7.823618269,6.698290508,71.57724964,1.045258692,6.911019115,10.70637653,4.037045149,5.694727775,3.338258165,8.219957755,4.461435409,7.988359237,0,34.65003977,2.363788129,3.632552456,2.186167447,13.49783883,3.760376321,,,,,,,,
432,miR-21-5p,536297.6118,0.059429757,0.172948869,0.34362617,0.731127441,0.869585756,391569.0554,662011.4412,596179.2893,567765.9851,256064.1298,492785.2725,584043.2821,294383.6845,468713.7278,362610.0361,701978.9165,612094.7329,649954.6305,654604.9105,441690.5448,568474.7454,250966.3492,510734.6692,559598.0702,387048.794,267662.092,339104.0975,298504.4932,335852.2892,588442.5779,762011.8103,846661.3838,540383.715,579863.3541,971270.6701,571279.8665,566193.1393,643722.2274,105453.6749,567155.9725,451932.2776,307521.4062,578557.8285,627244.1921,606906.1606,797250.8542,773618.2152,564421.1572,678166.6312,705154.0964,582083.6922,,,,,,,,
433,miR-99b-5p,12681.35385,0.041992882,0.122193789,0.343658069,0.731103449,0.869585756,11960.9519,10649.51562,11313.52649,8525.636522,14760.85608,10730.10632,14696.96518,14314.84733,14410.49479,10813.83489,13495.37828,16693.37145,11603.10823,9995.16095,11529.54455,9544.408367,10744.9785,11281.97616,10796.37984,10745.89811,11533.80812,13111.57529,13053.17713,10923.09618,10145.73699,9123.374153,12689.31084,11033.43547,8557.544573,21249.69481,19320.56166,11261.99929,10386.52354,26418.42346,10066.38046,16581.12831,13215.86541,10155.34235,13684.94697,11927.52893,20118.67934,7988.421984,11643.54147,10496.88299,15946.9467,14101.4112,,,,,,,,
434,miR-190a,9.138243215,0.107077425,0.31370196,0.341334891,0.732851484,0.869627913,11.02029132,12.77731424,15.01961698,7.902156384,3.330893846,0.988403309,2.78932723,2.841939118,1.105777685,5.854176533,11.29162874,10.6718053,20.92697042,13.68731387,20.2997263,9.245200074,9.178914476,10.68368955,5.529515921,11.41272747,18.8805718,15.95082152,10.30324187,0,13.55702288,10.20200424,6.083666144,14.22476049,11.48278373,23.06378044,9.407328228,12.83474979,2.676594134,0,4.74560648,5.563763608,2.739985918,5.576794262,6.213168296,1.047837031,12.99376491,13.00083471,7.265104912,9.837753509,6.748919417,9.400940802,,,,,,,,
435,miR-548p,10.53413142,-0.088838682,0.272500591,-0.326012806,0.744414666,0.879701955,6.297309326,24.05141505,5.632356369,4.74129383,11.65812846,18.77966287,9.762645306,21.31454338,13.26933222,7.02501184,7.527752493,4.446585543,1.793740321,18.24975182,4.199943373,7.564254606,2.824281377,4.451537312,5.529515921,7.336753376,9.995596833,4.785246456,10.30324187,10.12871549,12.70970895,30.60601271,10.95059906,11.37980839,7.655189152,4.771816642,8.362069536,9.87288445,14.72126773,8.074090298,17.08418333,8.902021773,8.219957755,7.807511966,8.875954708,14.66971844,9.745323686,21.27409317,10.89765737,21.86167447,5.999039482,8.460846721,,,,,,,,
436,miR-652-3p,128.255907,0.045092788,0.138508437,0.325559863,0.744757383,0.879701955,230.6389541,80.42191907,103.2598668,210.9875754,149.8902231,107.7359607,114.3624164,139.2550168,127.1644338,88.98348331,95.97884429,116.5005412,91.48075639,98.09241604,142.7980747,92.45200074,200.5239778,129.0945821,110.5903184,176.8972758,146.6020869,126.8090311,181.3370569,166.4003259,119.4712641,138.1907847,111.939457,118.0655121,146.4054925,81.12088292,126.4763017,103.6652867,77.62122987,244.2412315,157.5541351,132.4175739,112.3394226,121.5741149,134.0269161,133.075303,86.62509943,75.64122014,107.7657229,76.51586063,134.2285084,132.5532653,,,,,,,,
437,miR-340-3p,194.788953,-0.035337526,0.109993343,-0.321269676,0.748006034,0.881517409,103.1184402,275.0880596,194.3162947,145.3996775,223.1698877,259.9500703,274.7487322,194.6728295,200.145761,200.2128374,176.9021836,187.6459099,145.8908795,197.3254416,168.6977255,150.4446194,136.2715764,202.099794,117.0414203,198.0923412,164.3720368,195.3975636,159.700249,149.0368137,221.9962496,245.7755566,261.5976442,183.4994103,279.414404,209.9599323,192.3275993,224.114477,251.5998486,151.3891931,187.9260166,193.6189736,246.5987326,215.2642585,150.0036346,130.9796289,246.8815334,203.2857791,193.736131,208.7789911,197.9683029,143.8343943,,,,,,,,
438,miR-301b,10.35160303,0.078218645,0.252766275,0.309450481,0.756978875,0.887080228,8.658800323,24.05141505,15.95834305,9.48258766,6.661787691,14.82604963,13.94663615,1.420969559,4.42311074,4.683341227,6.586783432,10.6718053,4.185394083,13.68731387,7.699896184,4.20236367,9.178914476,8.012767162,16.58854776,4.891168917,16.65932806,15.95082152,5.151620935,5.787837424,9.320453227,24.1138282,15.81753197,23.47085481,7.655189152,8.748330511,8.362069536,14.80932668,8.029782401,0,15.18594073,5.563763608,6.393300476,11.15358852,7.100763766,12.57404437,9.745323686,9.455152518,9.68680655,14.2100884,8.248679287,13.16131712,,,,,,,,
439,miR-3909,74.92036959,-0.040438039,0.130675346,-0.309454233,0.756976021,0.887080228,56.67578393,83.42834595,69.46572855,67.16832926,91.59958075,66.2230217,112.9677528,73.89041706,86.25065943,99.52100107,60.22201995,78.25990556,82.51205478,38.78072262,73.49900903,82.36632793,55.07348685,56.08937014,53.45198724,86.41065087,48.8673623,69.38607362,60.78912704,79.58276458,78.80019547,65.84930008,47.45259592,53.34285183,69.85360101,88.27860788,80.48491928,51.33899914,68.25315041,187.7225994,76.87882497,104.5987558,101.379479,63.57545458,64.79446937,55.53536265,92.03916815,63.8222795,87.18125895,67.77119084,84.73643268,60.16602113,,,,,,,,
440,miR-628-5p,6.16549044,-0.072417336,0.23493221,-0.308247794,0.757893787,0.887080228,7.084472992,7.516067203,9.387260615,5.531509469,1.665446923,7.907226472,1.394663615,1.420969559,5.528888425,3.51250592,9.409690617,8.893171086,8.968701607,9.12487591,8.399886747,8.40472734,4.236422066,5.341844775,3.686343947,9.782337835,7.774353093,8.772951837,11.33356606,11.57567485,6.778511438,2.782364792,6.083666144,7.823618269,3.827594576,11.13423883,6.271552152,6.911019115,4.0148912,0,8.542091663,4.451010887,4.566643197,5.576794262,4.437977354,5.239185156,9.745323686,3.545682194,1.210850819,2.186167447,5.249159546,6.580658561,,,,,,,,
441,miR-937-3p,22.18481348,-0.050832318,0.16708671,-0.304227179,0.760954819,0.888643383,16.53043698,27.05784193,15.95834305,33.18905681,38.30527922,26.68688934,25.10394507,14.20969559,17.69244296,31.61255328,24.4651956,25.79019615,17.33948977,6.843656933,25.19966024,23.53323655,36.00958756,22.25768656,19.35330572,22.01026013,31.09741237,33.49672519,17.51551118,14.46959356,18.64090645,14.83927889,23.11793135,22.04837876,21.05177017,31.81211095,15.67888038,16.78390357,24.0893472,32.29636119,32.27012406,14.46578538,12.78660095,10.03822967,31.95343695,16.7653925,21.65627486,13.00083471,10.89765737,18.5824233,28.49543754,23.502352,,,,,,,,
442,miR-4326,60.31784731,-0.149238787,0.510833123,-0.292147827,0.7701736,0.897374217,0,130.7795693,45.99757701,34.76948809,99.92681537,66.2230217,75.31183522,46.89199544,90.67377017,96.00849515,112.9162874,36.46200145,0.59791344,69.57717882,45.49938654,38.66174576,21.18211033,69.44398207,40.54978342,72.55233894,75.52228718,53.4352521,47.3949126,133.1202608,0,90.89058321,36.50199686,29.87199703,0,2.385908321,51.21767591,99.71613295,64.23825921,145.3336254,75.92970367,54.52488336,131.5193241,132.7277034,1.775190942,0,0,40.1843982,106.554872,66.67810712,44.24291618,96.82969026,,,,,,,,
443,miR-1271-5p,96.48984506,-0.035387607,0.124186343,-0.284955703,0.775678079,0.901747654,144.8381145,108.9829744,84.48534553,117.7421301,98.26136844,96.86352428,101.8104439,92.36302132,109.4719908,112.4001894,90.33302992,72.0346858,77.13083382,66.15535035,93.09874477,137.8375284,110.1469737,97.04351341,80.17798086,139.3983141,84.40726215,101.2877167,105.0930671,156.2716105,75.41093975,102.0200424,79.08765987,78.23618269,95.6898644,61.23831358,70.03233236,79.97036405,69.59144747,86.79647071,80.67531015,68.99066874,139.7392818,82.53655507,75.44561502,144.6015103,51.97505966,114.6437243,130.7718884,103.8429537,61.49015469,108.1108192,,,,,,,,
444,miR-642a-3p,8.533652989,-0.088865058,0.3171274,-0.280218796,0.779309647,0.903928983,18.10476431,0.75160672,6.57108243,18.17495968,13.32357538,6.918823163,11.15730892,9.946786911,12.16355454,9.366682453,6.586783432,7.114536869,5.979134405,0,15.39979237,18.49040015,4.236422066,12.46430447,3.686343947,18.74948085,11.1062187,7.975410761,13.39421443,1.446959356,5.083883579,2.782364792,4.866932915,11.37980839,3.827594576,11.92954161,5.22629346,1.97457689,9.368079467,6.055567724,5.694727775,12.24027994,21.00655871,3.346076557,4.437977354,6.287022187,3.248441229,10.63704658,6.054254094,1.093083723,13.49783883,9.400940802,,,,,,,,
445,miR-146b-5p,805.323883,-0.074411908,0.272031587,-0.273541426,0.784437053,0.905593896,1674.297117,1991.006202,1939.408043,922.18165,223.1698877,348.9063681,536.9454918,331.0859072,340.579527,232.996226,825.2298671,577.1668035,1192.837314,545.2113356,1244.58322,1034.621936,1531.466577,1176.096158,761.2300251,1482.024182,879.6125213,1358.212453,1063.294561,661.2604257,1316.725847,426.6292681,616.883747,1199.858547,1594.193141,586.933447,566.530211,375.1696091,503.1996971,448.1120116,797.2618886,1188.419907,958.9950714,680.3688999,274.2670005,334.2600129,282.6143869,276.5632111,402.0024718,342.1352054,418.4330038,581.9182356,,,,,,,,
446,miR-25-3p,4824.161088,0.033906363,0.123766894,0.273953413,0.784120423,0.905593896,4253.045286,4042.892548,3916.365129,4047.4845,5352.74641,5821.69549,3962.239331,5482.100558,6697.695438,6828.311508,4410.321992,3422.981551,3465.506301,4736.951207,2694.963665,4547.797964,2994.44433,3186.410408,4242.060297,3393.656034,5288.781347,3691.0201,3960.566175,5894.912416,4368.750622,5973.737208,5107.846094,3858.466283,4972.045354,3663.959879,3981.390358,6769.836868,6486.725883,3582.87757,4659.236442,4002.57154,4926.494681,5899.13297,4668.752176,6932.489798,3942.524838,7285.195015,7774.873107,7101.76495,4281.81443,5335.973999,,,,,,,,
447,miR-361-3p,1403.422623,-0.026021479,0.095849735,-0.271482012,0.786020333,0.905593896,1509.779911,1182.277371,1279.483622,1262.76459,1841.984297,1395.625472,1683.358984,1624.168206,1617.752753,1305.481367,1368.169016,1289.509807,1446.352612,1089.282062,1558.178991,1317.861247,1707.984163,1322.996889,1022.038859,1530.935871,1086.188189,1143.673903,1765.975657,1403.550575,1610.74378,1167.665758,1416.277478,1197.724833,1116.700717,1515.051784,1487.403119,1079.10627,1243.277975,2280.930509,1006.068574,2208.814152,1447.625893,1143.242824,1153.874112,1295.12657,1374.09064,1268.172331,2076.609154,1087.618305,1388.77764,1237.163809,,,,,,,,
448,miR-17-3p,34.79402173,-0.041029175,0.154341521,-0.265833684,0.7903673,0.908569552,28.33789197,35.32551585,40.36522064,52.94444777,34.97438538,57.32739192,40.44524484,39.78714765,30.96177518,35.1250592,19.76035029,30.23678169,16.14366289,36.49950364,22.39969799,30.25701842,39.53993928,45.40568059,47.92247132,38.31415652,26.65492489,30.30656089,22.66713212,33.28006519,29.65598754,42.66292681,35.28526363,39.11809134,55.50012135,10.33893606,34.49353683,46.40255692,45.50210027,30.27783862,47.4560648,21.14230171,34.7064883,35.69148327,27.51545959,38.76997015,21.65627486,46.09386852,26.63871801,44.81643265,25.4959178,26.32263424,,,,,,,,
449,miR-1292-5p,38.70679505,-0.033617482,0.129949751,-0.258696007,0.7958698,0.908809195,36.99669229,30.06426881,36.6103164,41.88142883,54.95974845,45.46655221,47.41856292,39.78714765,46.44266277,43.32090635,37.63876247,36.46200145,28.1019317,25.09340875,35.69951867,47.0664731,29.65495446,29.38014626,37.78502546,42.39013062,37.76114359,24.72377336,27.81875305,33.28006519,21.18284824,26.89619299,36.50199686,35.56190122,30.62075661,40.56044146,45.99138245,41.46611469,25.42764427,94.870561,47.4560648,47.84836703,26.48653054,28.99933016,46.15496448,38.76997015,31.40159854,35.45682194,48.43403275,54.65418616,44.24291618,35.72357505,,,,,,,,
450,miR-2110,37.73499209,0.045996406,0.176493065,0.260613106,0.794390881,0.908809195,78.71636657,28.56105537,28.16178184,33.97927245,53.29430153,30.64050258,34.86659038,34.10326941,34.27910824,31.61255328,26.34713373,32.90473302,45.44142148,20.5309708,41.99943373,43.70458217,57.89776823,40.06383581,36.86343947,35.86857206,52.19922791,43.86475918,49.45556098,40.51486197,38.12912684,31.53346764,31.63506395,22.04837876,18.18107424,46.12756088,30.31250207,44.42798003,18.73615893,106.9816965,24.67715369,24.48055988,43.83977469,31.23004786,29.29065054,28.29159984,42.22973597,27.18356349,60.54254094,15.30317213,37.49399676,27.26272832,,,,,,,,
